Seed,1,2,4,8,16,32,64,128
2,0.26095,0.3671419597989948,0.4744581972313501,0.5729786828939115,0.6579245506606083,0.7286365632754666,0.7850692426963959,0.8309326373733201
3,0.2623374999999996,0.3699898241206029,0.4791371181008882,0.578570040542785,0.6627155600637248,0.7326774781722105,0.7911044878768482,0.8404297328956722
4,0.25982500000000025,0.3664118090452259,0.47469009124224415,0.5744789380141335,0.6602337921025966,0.7320053902283771,0.7914261173004111,0.8394241410718425
5,0.259925,0.36656984924623137,0.47527455006922076,0.5759661800187237,0.6623527640146126,0.7338936013337468,0.7929520844229303,0.843741536071029
6,0.2612,0.3662909547738694,0.47301243535010895,0.571930793768128,0.6574720257171347,0.7281309481171013,0.7835786022206197,0.8275200001361815
7,0.25961249999999997,0.3657273869346734,0.47348693610337533,0.5722609295834684,0.656591835346109,0.7266023016451487,0.7824878347596456,0.8247730973336196
8,0.26023749999999973,0.36627361809045206,0.47453528100431464,0.5746928866159134,0.6601552556180572,0.7301444877042078,0.7864699082862749,0.8312340641013358
9,0.26063749999999974,0.36622437185929646,0.4733874174363592,0.5715604550474166,0.6542477844489173,0.7227410559679806,0.7799082992433807,0.8267283731347855
10,0.2617,0.3689329145728643,0.47710880854047216,0.5757919038148328,0.6595193973321368,0.728299142531283,0.7833026208615398,0.8255945445778637
11,0.26062499999999994,0.36684623115577897,0.47516993875700636,0.5753362289621684,0.6612829597048575,0.7313258714555759,0.7863537437395232,0.8294979922742093
12,0.2628625,0.36800829145728664,0.4743304161168871,0.5722420374227538,0.6557541298215702,0.7240907144835667,0.7790352394552226,0.8236481486040773
13,0.26264999999999983,0.36879899497487434,0.47564530029782853,0.5734689310814943,0.6569350269421466,0.7254279355526037,0.7815535292999097,0.8278741418197201
14,0.25897499999999996,0.36414108040200993,0.4709168373014129,0.570137014437302,0.6550287101147704,0.7242431842918922,0.7784782698554089,0.8200583777120456
15,0.261125,0.36741620603015074,0.4744890624480656,0.5730456504187198,0.6585464764893488,0.7306608146510442,0.7895829664760309,0.8364069118442875
16,0.25996250000000004,0.3652604271356784,0.4721307242642998,0.5708216914812424,0.6565646059983465,0.7282840059296899,0.7864892902733616,0.8338257542479001
17,0.25999999999999995,0.3652162060301507,0.47140324202152134,0.5688712968914705,0.6520740888096169,0.7211844579941378,0.7776930761050574,0.8232671023111457
18,0.2623,0.36918253768844195,0.4766390680521518,0.5742353614590536,0.6570668563335202,0.7255447453833209,0.7794509167628622,0.8195159724756723
19,0.2620500000000001,0.36781532663316585,0.4749184975407731,0.5746428676528602,0.661020841918207,0.731537447205968,0.7863627361608612,0.8293590753380878
20,0.2607625000000002,0.3675510050251256,0.47518162520802787,0.5735965814094185,0.6574161587004557,0.7269136872545279,0.783270636077068,0.8276255080509783
21,0.2606000000000001,0.366203894472362,0.47394357427809736,0.573789978674187,0.6597957374544408,0.7305677660648093,0.7855947440778444,0.8260955629075488
22,0.2605750000000001,0.366704145728643,0.47421012140382013,0.5740924540700427,0.661120529859964,0.732402375674432,0.7878224241978862,0.8296041950721745
23,0.261175,0.3665508793969849,0.4728739830903481,0.5703214390210699,0.6533870877338948,0.7227321688234514,0.7815301126990059,0.8319467798378468
24,0.2628375000000003,0.3684851758793969,0.4752495654707933,0.5740275448933644,0.6600300581114696,0.7321679124049454,0.7920710496541503,0.8413564765577359
25,0.26055000000000006,0.3666035175879401,0.4740586110447645,0.5722064841194395,0.655552832679285,0.7248829485071748,0.7829345859565942,0.8352786900290846
